customer_id,total_orders,total_items,total_spent,avg_order_value,total_categories,top_category,avg_review_score,total_reviews,behavior_profile
014fb09b34197c57ae3c77a43d18475e,1,5,49.95,49.95,1,moveis_decoracao,1.0,1.0,"{""purchase_frequency"": 5.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 5}}"
e819a5c8bf865a92a9f0d96f07962abe,1,1,139.9,139.9,1,relogios_presentes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
acfc8c1edda9db2f54e88501df71e42e,1,1,54.0,54.0,1,beleza_saude,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
c56032bb1f28ae631c26e3c83a1d80a7,1,1,67.9,67.9,1,casa_conforto,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""casa_conforto"": 1}}"
c866eea1cab82a2e1d00910b572d202e,1,2,210.0,210.0,1,moveis_cozinha_area_de_servico_jantar_e_jardim,5.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_cozinha_area_de_servico_jantar_e_jardim"": 2}}"
bbe2d2a9243953e0145ab851d3acc014,1,1,130.0,130.0,1,informatica_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
f97c84f50ac8fe5eecc8a0f267c674f9,1,1,43.98,43.98,1,utilidades_domesticas,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
c9d717c837919bc6ee17ffab4ccbb3e8,1,1,19.99,19.99,1,papelaria,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""papelaria"": 1}}"
f1322b65eb1a2b3aafb6a961d920ef60,1,1,84.0,84.0,1,esporte_lazer,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
7b32e0b104173535db7a5644c60a2e33,1,1,25.0,25.0,1,bebes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""bebes"": 1}}"
31d3659dde39e27a3ad1ffe5335ac5ba,1,1,29.9,29.9,1,automotivo,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
d9b82559f506833a5b2c6399d157059c,1,2,39.1,39.1,1,automotivo,2.5,2.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 2}}"
7fa77a62ee4479da8ccaff4591d2f86b,1,1,12.88,12.88,1,informatica_acessorios,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
20209b475c58be96dcfc7d9f773198d3,1,1,18.15,18.15,1,perfumaria,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""perfumaria"": 1}}"
79817d6f8a11b22d8406a256c95243b5,1,1,13.99,13.99,1,utilidades_domesticas,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
3c47339c46dfdd322a6ea49af536dcba,1,1,89.99,89.99,1,consoles_games,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""consoles_games"": 1}}"
7752b0de2e72a9b5eb86815876adb853,1,1,209.99,209.99,1,cool_stuff,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
a013d06ad531a8aa1f29389a013cdf8b,1,1,49.99,49.99,1,brinquedos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""brinquedos"": 1}}"
2172e7cb03b6ff992fba64349077a6f3,1,1,129.0,129.0,1,utilidades_domesticas,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
7bf997d6e16e6117b8312922c7408e10,1,1,69.9,69.9,1,eletrodomesticos,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletrodomesticos"": 1}}"
bc258d3e706ad4072547d5a81d00e6de,1,1,99.99,99.99,1,cool_stuff,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
b4770ac39b732e3459007b4b1c0648ff,1,1,119.99,119.99,1,brinquedos,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""brinquedos"": 1}}"
fcab992f275f6be6560db89992f93701,1,1,197.9,197.9,1,perfumaria,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""perfumaria"": 1}}"
22688d19d082732ac2ba2cb6f3e6b21e,1,1,59.0,59.0,1,ferramentas_jardim,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""ferramentas_jardim"": 1}}"
770eb9ce225c3301e8a8811d27c5da10,1,1,71.6,71.6,1,pet_shop,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""pet_shop"": 1}}"
40cdd667844b9779a041e2aebe0f57d3,1,1,99.9,99.9,1,cool_stuff,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
c22e0dfc0429df0b3e8b44adf101614a,1,1,38.99,38.99,1,eletronicos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletronicos"": 1}}"
7d14393ae77ef2bae04901d86cbab86d,1,1,12.99,12.99,1,moveis_decoracao,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
45335c34e07f52e1a564973cc7c66165,1,1,29.99,29.99,1,telefonia,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia"": 1}}"
4d498c0a47f99935a37606319f6386b7,1,2,40.98,40.98,1,esporte_lazer,4.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 2}}"
3d5895b2ff74d5fb6536827bf9799baa,1,1,90.0,90.0,1,cool_stuff,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
d5274e418a2364b48a3399c4fadccbf6,1,1,37.99,37.99,1,pet_shop,2.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""pet_shop"": 1}}"
ab4d1e8f94270a845f887b71343b4814,1,1,179.99,179.99,1,bebes,2.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""bebes"": 1}}"
48eb77d5891b5b6fd70571920161aeec,1,1,330.0,330.0,1,beleza_saude,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
a64528d4c047cd670cfe7fd2dcda67fd,1,1,235.0,235.0,1,cool_stuff,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
f512c3de1a2d91175f346263eafe9c92,1,1,17.99,17.99,1,telefonia,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia"": 1}}"
c6396a2ea2a0c2af1f9ebd8a0e498d1f,1,1,95.9,95.9,1,eletronicos,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletronicos"": 1}}"
7e84a37250bb84475cc79542b538236b,1,1,108.9,108.9,1,automotivo,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
7456ab2fe7a5eb4cfeba4c07cd2b9091,1,2,77.9,77.9,1,cama_mesa_banho,,,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 2}}"
061a2277159342ce2a3bc5a603856fca,1,1,149.0,149.0,1,informatica_acessorios,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
0fb114a0daa717bfb16a4155b898461b,1,1,29.0,29.0,1,brinquedos,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""brinquedos"": 1}}"
0b1386cbf11b90777319aabff481f5ab,1,1,34.9,34.9,1,moveis_decoracao,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
74e0a4d621d8f450a9bf033bd8e39123,1,1,146.99,146.99,1,cool_stuff,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
8131d65cbd486a0cafe7247413a6409e,1,1,349.9,349.9,1,eletronicos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletronicos"": 1}}"
6ba78154cdda17dbb0e69a207b6011ac,1,1,84.99,84.99,1,utilidades_domesticas,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
c412d099f42add244db556ea7aa9a74f,1,1,119.0,119.0,1,pet_shop,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""pet_shop"": 1}}"
22e10c220b507e45ada14579c6e84503,1,1,45.9,45.9,1,papelaria,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""papelaria"": 1}}"
3620f09ca2a6965b41b067de5a1d6ce3,1,1,18.9,18.9,1,cama_mesa_banho,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 1}}"
17575cf5c2a523e21115d818fd467253,1,1,1106.99,1106.99,1,bebes,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""bebes"": 1}}"
d89f76444e908c953bd1f8390aec9a00,1,1,269.9,269.9,1,consoles_games,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""consoles_games"": 1}}"
844bdaca34a0e59b9476ad8f38ff1390,1,1,42.9,42.9,1,perfumaria,2.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""perfumaria"": 1}}"
02b2b9ae976e3d979e488606fdac435e,1,1,99.9,99.9,1,relogios_presentes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
c97a6229e71d7085feb5a37bdf2a3527,1,1,139.99,139.99,1,informatica_acessorios,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
65e7411eaf24a7dd95a3c10759cb6c65,1,1,59.99,59.99,1,perfumaria,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""perfumaria"": 1}}"
71dcbb257571501de1dc58ac8321a39b,1,1,56.0,56.0,1,beleza_saude,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
e9fb43f6ae5bfa218dde1430df4a8641,1,1,146.0,146.0,1,relogios_presentes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
1c2d16e090fbe137760a0d66d2258c5b,1,1,49.0,49.0,1,fashion_bolsas_e_acessorios,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""fashion_bolsas_e_acessorios"": 1}}"
eae75372ee0e92b803fb660b32c6519f,1,2,50.0,50.0,1,utilidades_domesticas,5.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 2}}"
8acfdf64be495eac336a26d800d6a976,1,1,55.3,55.3,0,,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 0, ""preferred_categories"": {}}"
be5c0855b03da1ef3585c3c0b29cd389,1,1,19.5,19.5,1,agro_industria_e_comercio,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""agro_industria_e_comercio"": 1}}"
14fd3eba514b49c33317f567ae94a1d7,1,1,24.99,24.99,1,automotivo,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
f390a84b4a9ed2f684bfe1f0add8b50d,1,1,38.94,38.94,1,esporte_lazer,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
9bda75a1455bb02fcd35736974cd9b5b,1,1,309.0,309.0,1,esporte_lazer,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
dd1a12426ed78bacc77fd02911ed1117,1,1,149.95,149.95,1,telefonia_fixa,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia_fixa"": 1}}"
1f4e48d20f0deaacefd7fc19a4382c65,1,1,59.9,59.9,1,papelaria,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""papelaria"": 1}}"
81112d3c8ff7d1dc7b26c0f2052012ab,1,1,49.99,49.99,1,esporte_lazer,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
42b14764e9cf800aec2f02be2a085514,1,1,112.9,112.9,1,relogios_presentes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
92db187ff0dc8d7522e0cc82713a1ea0,1,1,139.99,139.99,1,cool_stuff,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
c2c1f9265c1a47f99b792656ae38ea54,1,1,100.0,100.0,1,papelaria,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""papelaria"": 1}}"
33a4d61b0f6957f323a1eb332b0af535,1,1,495.0,495.0,1,construcao_ferramentas_jardim,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""construcao_ferramentas_jardim"": 1}}"
683db7d231b2f8f30f176d21d104cfe3,1,1,58.5,58.5,1,automotivo,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
5f160ef1c18da3546c4b6454f2162972,1,1,169.0,169.0,1,beleza_saude,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
45ac355881eae1380862dca061dac776,1,1,113.0,113.0,1,moveis_decoracao,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
facc60595302e4fdd1469e96558ebdcd,1,1,15.3,15.3,1,utilidades_domesticas,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
59545351b3f53fd18987ed9bc7a8d2bf,1,1,89.9,89.9,1,esporte_lazer,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
cc32707d2e2f7c92ab449f9b28154809,1,1,169.9,169.9,1,informatica_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
646c33ea702a830b5017485c833d2971,1,1,23.98,23.98,1,automotivo,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
37d500143617bacac8926e770d3e75fe,1,1,229.99,229.99,1,cool_stuff,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
0677c160b8b19e0873a5096b5bdac0a5,1,1,99.9,99.9,1,moveis_decoracao,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
68c54dbda8f6d832d974c45a869031c2,1,1,20.9,20.9,1,casa_construcao,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""casa_construcao"": 1}}"
6ce4c7bd3926439373aeb50dd50569e8,1,1,68.99,68.99,1,livros_tecnicos,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""livros_tecnicos"": 1}}"
58c4c5c61b6cce1d8a995cb065e6e38b,1,1,129.99,129.99,1,cool_stuff,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
8d632afbccd84514a99517b239113320,1,1,94.99,94.99,1,beleza_saude,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
dc7fc58159ec37840a3a640a84adc8d6,1,1,49.9,49.9,1,informatica_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
4dc68ba3ae112862a33e103279e8d64c,1,1,59.9,59.9,1,construcao_ferramentas_construcao,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""construcao_ferramentas_construcao"": 1}}"
5562b9ca12dd2d9bc4deaadb6774e3eb,1,2,136.24,136.24,1,bebes,1.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""bebes"": 2}}"
4351c2eaa6563ace78e4793c5459fdea,1,4,91.56,91.56,1,construcao_ferramentas_construcao,5.0,1.0,"{""purchase_frequency"": 4.0, ""total_categories"": 1, ""preferred_categories"": {""construcao_ferramentas_construcao"": 4}}"
2505800b435d9cc0ffabe667edbbd708,1,1,39.99,39.99,1,cama_mesa_banho,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 1}}"
3460ed6c280483b7ef76a8aecc1d2cab,1,1,79.9,79.9,1,cama_mesa_banho,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 1}}"
4b31d9b572c261b14a4fb3cd1514f8c7,1,1,79.99,79.99,1,consoles_games,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""consoles_games"": 1}}"
941d964dd9641b26ca7f8f1d33b32971,1,1,99.9,99.9,1,relogios_presentes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
de625bb01c8658149de04dc8100bacf0,1,1,49.9,49.9,1,fashion_bolsas_e_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""fashion_bolsas_e_acessorios"": 1}}"
da37711b17efd5f2539e8196ab215f04,1,1,19.99,19.99,1,pet_shop,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""pet_shop"": 1}}"
5848ef3f994e18c5121d291e0daedc81,1,4,135.56,135.56,1,alimentos,1.0,1.0,"{""purchase_frequency"": 4.0, ""total_categories"": 1, ""preferred_categories"": {""alimentos"": 4}}"
29095dcf51e791e752d09a1f4b66cae2,1,1,39.99,39.99,1,perfumaria,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""perfumaria"": 1}}"
d3fda06d45564b2a30b99c8a476a3921,1,1,188.99,188.99,0,,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 0, ""preferred_categories"": {}}"
735a6e515279067409c2341e9c090eec,1,1,99.99,99.99,1,brinquedos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""brinquedos"": 1}}"
c5c7643873cf761b588d741cfce6c331,1,1,78.0,78.0,1,relogios_presentes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
e6e0618de2bf52a7ee1cad143de4046a,1,1,50.9,50.9,1,malas_acessorios,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""malas_acessorios"": 1}}"
fd25e91c9eec3ae30bc819313e5c4c90,1,1,88.0,88.0,1,informatica_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
c707ba7bcdb0d504e6f30943e310e74e,1,2,179.98,179.98,1,cama_mesa_banho,5.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 2}}"
309a1beccf92e425e658cc2932b663ca,1,1,138.0,138.0,1,cool_stuff,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
b00f783912a7d0c7499f43d21afe63fb,1,1,43.0,43.0,1,eletrodomesticos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletrodomesticos"": 1}}"
881c33e67e834bcd0e7229a37c674c13,1,1,79.99,79.99,1,moveis_decoracao,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
6100596c2f854c0d6769aa8a2e929f26,1,1,129.9,129.9,1,beleza_saude,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
0c337f608f8ac9445aba813206134fbc,1,1,58.99,58.99,1,beleza_saude,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
526a51435597c0e82910edc4e055d05e,1,1,72.0,72.0,1,informatica_acessorios,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
017af68734338e58b5925665038650ed,1,2,353.14,353.14,1,beleza_saude,1.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 2}}"
67f21f2c8f0354e74fea999183f61ac3,1,1,179.0,179.0,1,perfumaria,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""perfumaria"": 1}}"
a4f138dbdd2ad412bc7173fedc0e0bfd,1,2,424.8,424.8,1,telefonia,3.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia"": 2}}"
7e572970d84b6164550e059b22c1bca1,1,1,249.9,249.9,1,automotivo,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
14df7c5740124d76b693cda86ce46b86,1,1,29.99,29.99,1,telefonia,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia"": 1}}"
9d79324671ea20f5452fd06368100c5e,1,1,16.99,16.99,1,utilidades_domesticas,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
bce3bc82cb047d24c50593f9e70240c6,1,1,485.9,485.9,1,beleza_saude,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
7719d6673acd0a17faf6c9a9f5f49dda,1,1,45.0,45.0,1,pet_shop,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""pet_shop"": 1}}"
65309c5241d286f148b3ebf5f81a3e1c,1,3,38.7,38.7,1,eletronicos,3.0,1.0,"{""purchase_frequency"": 3.0, ""total_categories"": 1, ""preferred_categories"": {""eletronicos"": 3}}"
839490da81c03456fbeec08f5451522d,1,1,97.77,97.77,0,,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 0, ""preferred_categories"": {}}"
522b5607965ab3fff8aa344c5281de61,1,1,18.9,18.9,1,telefonia,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia"": 1}}"
0a3fc5d5da7f44df671fd0c914381077,1,1,687.0,687.0,1,eletroportateis,2.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletroportateis"": 1}}"
2ea694334078726c7229c21f0a7cc021,1,1,95.0,95.0,1,utilidades_domesticas,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
3c7b14b0210d382e4b30d5d7d84bf028,1,1,30.0,30.0,1,automotivo,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
14c584eec1ab0ec9dabee7741f6c075e,1,1,69.0,69.0,1,brinquedos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""brinquedos"": 1}}"
914db96caec65d45202426db4679490e,1,1,24.99,24.99,1,esporte_lazer,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
e45214e727c4d66ac900b16953722fac,1,1,29.99,29.99,1,telefonia,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia"": 1}}"
802bcca31830ba447d6ffc3d71d5da80,1,1,169.0,169.0,1,esporte_lazer,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
759cdb645105a48ae7500311724659a6,1,1,179.0,179.0,1,relogios_presentes,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
eee54012f3ee01c587f3c2ba276b8094,1,1,28.3,28.3,1,informatica_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
eca67133f1e8256d6f6894e49ad2a5ab,1,1,109.0,109.0,1,cama_mesa_banho,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 1}}"
23fd1057f419241e5e9307e2ce4b0b28,1,5,519.85,519.85,1,moveis_sala,5.0,1.0,"{""purchase_frequency"": 5.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_sala"": 5}}"
5fad1aa86a421b1f437e75c419d9c5e8,1,1,250.0,250.0,1,moveis_decoracao,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
97091e32f128bca94f9390b20ad77f6b,1,1,109.9,109.9,1,relogios_presentes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
