customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
497dea98bd926684eae505c6b58f8d6f,a368de91d3d906fb3985466209776bbf,02418,sao paulo,SP
0764fd70cf180925814aac76754a1a65,7925dcb5128b04977f3ea47fb374a177,15600,fernandopolis,SP
375abd2810522ed78eabfcb615929db8,236e278f3f926ac2206d12cfabcd2e1b,64160,luzilandia,PI
60eff00208ce766f18aed247d50c4cba,124ef8d5acc80858c69d34e3e08b572d,99750,erval grande,RS
a8e3857f8dd7398eb95a411a4a6ab148,8517e2c5ace53a0e3d4667489276306b,13181,sumare,SP
e983a1272205857c12416007c4e6c9a2,9be157b99745700816546b2595668259,88811,criciuma,SC
0a41d003cc1f61f988e15625679c1d67,572632349b72abc4677277f1faaa9af7,88330,balneario camboriu,SC
bada5a4ad053f43e8197088e223f2bcc,65397d5b41fb7a28a808bf5dea5c1713,14140,cravinhos,SP
e74dabd665393795b170d61e57db6f92,ff6a8e86ea81e48f6ee6b082ed68162a,28570,itaocara,RJ
f071fc29854206b94291632db6687bc3,9ddd2261a136ef55ad424aa29f452aba,37010,varginha,MG
f2d450514f374ebd89036fe92df557bd,2ef5e7aa9a2fc5b9b15a296e1de5f729,22460,rio de janeiro,RJ
a250793aa840d6e7eccda919003ecba7,59213b2296c88a9351ffd64bb95af40f,02274,sao paulo,SP
aac6ff0b4a7bdfaecc06c38c4d37312e,6fed7fe97f1d56bbc753e667fd8fe30c,90650,porto alegre,RS
e24fc7161cdab26a7f96e139faf161bf,b34605642384ea6e2724601a2495a6e4,29702,colatina,ES
6fb5180858ba58d6a2fdc535e5b3de88,e58987f06269ac19e9659064ca7b9956,02179,sao paulo,SP
c447116826ca6ca27aac58b94426417e,7462256ad9d24ee1012926172eda97d7,85301,laranjeiras do sul,PR
9cb517263961233b2a975d1381d03d54,8b9acf5374a2434add921e9ba72b720f,54410,jaboatao dos guararapes,PE
08f25914a47aef2e25c337a19b1a482d,6c48f3c255961feb799c3b6a312d6622,87503,umuarama,PR
11a3e46b98d08eb603d8862efbffcb42,f3edd7250be200f6986b3debffcc2f66,04303,sao paulo,SP
69e79c2e874c0c995d596d47bb605889,0117fc67656c020dddef928c878ad5e3,84272,telemaco borba,PR
b0d798d76605a085ed8b3a196da24b24,975bc043bf164fd6da5d3f192c42dd42,22630,rio de janeiro,RJ
6887855de82e990aa40afea563f79b83,814bce430ba8d69ffd9fe2abba84fd55,05061,sao paulo,SP
0bc92ea0f454d4bce3665b5716cfa58d,c6b1d0d394ba367ae48f9bb69158231b,18090,sorocaba,SP
7eccd9d443f9f61f39a60c9d17910c48,01be09e08ce97be4356a7c93bda4ee70,97015,santa maria,RS
1123655082f805a8926e8a53ee60b01d,19ff2879b8b640da3e5d402791d27aa7,12630,cachoeira paulista,SP
8c7953eb37c293e85b08127802daf589,ace3470acecc74a70907233266cc44d3,20040,rio de janeiro,RJ
e08b75dc9519535144829d6fccd04f6b,bde9562ee4cf5399c87a158af191d6ac,26020,nova iguacu,RJ
d3e368412ff575eaf086a0fd6aa37cbc,c6d86dc61a679d6738e9a3e76c18d9e8,71939,brasilia,DF
3a7ee02ff6c9374344b9a60592bb1648,29530dc2fd5289e262b16f56ee3c9869,21830,rio de janeiro,RJ
ba72c004d59d5ff2938572234ded865c,c23625b050d7d34272be416aa7b89aea,11380,sao vicente,SP
a14a54843c4b23ca87386fe6088fb649,4397cdacb59ba0ceee5f45401a8ba313,88850,forquilhinha,SC
02d7783e7f62f71b0209a3157ed29295,9e3d58be538ba20116dc9aaed51a38de,02960,sao paulo,SP
00146ad30454993879adaa91c518f68c,5616f75d22507069b5383854a1d8c414,31060,belo horizonte,MG
a7b7df5662c05961c2610ba95c593154,2ba0f68c895ac31311874d94505cca6a,06364,carapicuiba,SP
35da1bb3d702118ffa90db700d531c35,1dd356a5b9f5f8625c7947e4c2d1db8d,03506,sao paulo,SP
6b3a5fc1207b995bbc6d83347ee1321c,fd398d491fbe219c1252de61d7782bc1,22776,rio de janeiro,RJ
29dc6045f9acedc61817755d41b1eab2,dbcccf777a4321bfa9977dfb8306cb89,22621,rio de janeiro,RJ
44624c889935b95b1b070efaa459de42,c0779cfb3d6695eb9a6c14772852e10e,29300,cachoeiro de itapemirim,ES
5333af7c373a807c80c7c4b10add41b1,7c6ae0f1756e9e0c3be97c9acac60964,28941,sao pedro da aldeia,RJ
f5ec354e3eaa4533604f5c8dc14d5226,bced181ebb1d89d30981e67f0b00337c,06756,taboao da serra,SP
1fe1bfe0bb8c4a834f257a62cff044c8,2472afd0e8eb035583a1aae9f577b5bd,65071,sao luis,MA
f6c383cc79b182ce1550bc57504941c3,59b5158dcd4ab8fce908aba30ea36cc9,02919,sao paulo,SP
470b93b3f1cde85550fc74cd3a476c78,2349bbb558908e0955e98d47dacb7adb,48607,paulo afonso,BA
10028e88eb41448030b35ec777b4cafe,8939b8bad88dec6aa847ff01fc12a008,18400,itapeva,SP
953cb8ea9d82d1e95468dede9e0fba5d,91dd15353c07761e2ec7dd94da94c195,26950,paty do alferes,RJ
367089320bed8da18a9e9345917d7425,643aa5f71ba04a8134e22f61e7992767,95705,bento goncalves,RS
959f76d6d4c26184cb83d2d2e85b9d53,470512c1c53efe65adedacad47124a0e,02013,sao paulo,SP
54dcf06632be05abeb6ed726b761c022,297fba4fefb787db6b29178b7622e0a4,08710,mogi das cruzes,SP
eeebe739c825f3fbc19ab6a900d773c1,89a23e9f3038a4997b09ae0df11f4b66,07788,cajamar,SP
f56957527a53eaf4a716376e9fcbed7c,8be2996a22e4884d9628a96d15b41c33,09861,sao bernardo do campo,SP
06293b07f2a65667ea6eca6eb2e0f25f,c5e45bc8a770bd25b7dc44073b5ae29a,11500,cubatao,SP
0d5647ec14f0c80084521dbb4a1e5002,a9b1b31bb2c31dfe97868856b824f2d1,55520,ribeirao,PE
8b63238f689ca4597d7b3f4aaf5cd29c,373e6c141f9ebfe5f8e0f9be221e3a22,44645,capela do alto alegre,BA
0f75cbfb0c5e796f04aadbcfad534f41,c120aa71a6791d0e4ea52a637edd95d8,45600,itabuna,BA
37d273154d2b2213fb174d4ac3ba3afb,4b2c0749955626d86742d9f8f9b099e4,13874,sao joao da boa vista,SP
21cc11c6a283e71268806215502a8ec1,f721d30042ad899068b1cf9cb825e838,96825,santa cruz do sul,RS
d14c83d94088d39c39edfcd45bab137b,265e5337c41b4ea994cd62f8a1ac26df,13495,iracemapolis,SP
08c82d1e90993b00869022fc4e98697f,82573fb1c360eeda8a3e8d1ddc2d794e,31035,belo horizonte,MG
e9c9e8edea5b2c31b8ce06f9ff086ce4,91cd9a69d709b23d9682fe8d4baa458c,65071,sao luis,MA
3426f6b06e7653e3271e965b8eaafb29,987c0da67e68ec3a785ba1d8c608841b,06763,taboao da serra,SP
89cbdb9173db99ca0b8975af363d7e11,66f5da511d9dfa14841bcc2ea910427b,04167,sao paulo,SP
cf0b26e3090443f40ddbeea9ff6924c5,dba313d50ef08e5865d9efe56823e881,03581,sao paulo,SP
92e16dc77c3bc26f219eedd465b6d189,3f00548d480f59bdac5e1ad8a68dcfe1,27916,macae,RJ
d46ae795ce93d1cec2f41eea68a58982,3da26ad0ffe9feea8ce65b20cedc17bf,04082,sao paulo,SP
a2ccd62b2a11e7a7f39b70735e493ab5,9164b5831ec83a075958adb2ae475c8a,55155,belo jardim,PE
3a38cfdf41dbda6098abeacd30ec2d3e,a692e44c6c28b092fcdbda898ec15965,23860,mangaratiba,RJ
d47938597c090244539476d45ba3c238,4bc0f4ad75a4b0e3284d0788d8fa18da,09334,maua,SP
24207156e277e6dfc2e231c63365d271,b2366855280f808b630f1b10178ff5b4,24111,niteroi,RJ
cb59d93b07becb11982cd25188999fe6,72ec7c240cdb7e2849af87693d91a7d7,03160,sao paulo,SP
f4b8696f625adaeef763cc9cd712c921,ef6b4c0581dbf34e6eb5e33e0094c445,66050,belem,PA
22a10db84c0324464bb842e5bec1d6e4,2add96fae9b95647c0f19ba57d034a30,28894,rio das ostras,RJ
8aca94ea09a67c091d51e4433f7d89ba,37141534991824398a1d15117085ae8d,13848,mogiguacu,SP
bb7a94644a9bd3b4116876c4a6380e1b,7bd0f588e7a945f2b1c376079556f871,23052,rio de janeiro,RJ
26851e2e2407326a8ae15b13a6260e64,94e6edac4fcfaba68a45fe869e6abb8a,21060,rio de janeiro,RJ
992399e000066a051a942f33f4501830,1c03430fc6888907e9b29933307ccd78,29053,vitoria,ES
6221264de581fbdaae3464872444d6cb,024f45263b6a8d9d49b30c4251cfe86c,95300,lagoa vermelha,RS
a738e734d60f6c8e29a2e892b52d6ba3,8c195e3ac2081827508533dc3294e76e,55950,itaquitinga,PE
f57d3db30585e5fe7bb1649ec4b1bc32,655e1a53d7b00597d4e1d54d6e92d39e,41900,salvador,BA
eeccf95c8da631f862a1fc8093b5816c,660e026c982d5edf6d733b15a1acadf6,03570,sao paulo,SP
81988f486893c00852488b7803c3650d,e71c353d45bb47cba391cfa57f8306a0,14783,barretos,SP
409192c05c81efb2fda3a7d3e3d0e35d,02eef439542105011bdcfc4e5deba50b,02403,sao paulo,SP
6675a20f961c46c11c1ac4cfa5facc41,5145c62d477b346951d4958a4e897104,48730,conceicao do coite,BA
73596ebb9fd9b16f96f4740d9c21e6bd,03ef7f03905227e15c7b6c860554b3cb,88058,florianopolis,SC
55bc475023176cd0a21a0be147b1ddc6,b0b5fce969eb68ee07a9f5670e7835ea,28140,santo amaro de campos,RJ
05075b9433e8f047f3ba7a5ada189809,212c759d8c4f2d4d9d6fd4c7de0afbb3,25245,duque de caxias,RJ
8484992c1eade2ac6e233494e7daac51,f938e03ae03b25e72c17bf8e30d343e4,94510,viamao,RS
1160a851f085cd83176e0e32dcbe2687,b6fa5547432b36b4b9b885f9395a744c,12010,taubate,SP
fcf20d66055eec63cd40b5c41e1af520,54ed8e2bc9f92e1b10ddbbfecad0cec0,91790,porto alegre,RS
e8bf1043062527c3fcb79a2523b1686c,842ef7b625835338761215389595d4f2,32013,contagem,MG
fdc884bc653acba888ada07cca18a635,30e203c08f7725a9f7a4deb875e76b6b,93130,sao leopoldo,RS
59db0072154e4e149772fd56fb82cb16,07726c622bf81dfb2abbcd44b56f4174,13567,sao carlos,SP
45f5c9d984dbfa2105e3544cc85133bf,86a2b7754f964102510d42ab30898f63,13056,campinas,SP
e19a899f07d511c22b9f865432a6316b,5df1ac0435f455a487ee63a856552e1b,09090,santo andre,SP
80f16375ce928674fe11f2e5130208e1,3e45a109987cde39a119cd1a7eade7ea,49930,cedro de sao joao,SE
e9c5b5a2ac7092e9cea253d18528ac0f,86bb795b2c858e2ca3bc6271de923619,06794,taboao da serra,SP
307d23e1f14bd104cf9d7720157079a3,5da9d990959ec62109d5430ef741f5ae,12322,jacarei,SP
4083d0e18e1e6e07db7707782f01a4dc,4d44ad414848e6e8335235959aa15b32,92010,canoas,RS
518443930ad4ef078459ca33a710cf3e,d6df1c8cb71c59d9b52d828dc6d0f5b3,71926,brasilia,DF
3a3eaa27404d482a1a4f0fc8897d03d8,4346ad9d11bac1699d9e6e10d5736779,28911,cabo frio,RJ
d22be3ef41b2dd919e8a0f327a02f284,e3297f28e4e7500951b5ef1c4b35c5ce,28637,sumidouro,RJ
eabf2c1e1fe45a4d84209cb3f16146c6,4c1d41dc41656b0b056595efbab91098,08673,suzano,SP
3bd4f41537ca88b0dafb14f5760a5f29,c92c36470d52540291f4c29068fb7418,29700,colatina,ES
b9f84aeb92b65cf601d134a39da5c57d,7a162180cfcfa1462d1546e556d48fc4,09861,sao bernardo do campo,SP
5670e8edb5152237d23bfc18f0c96e72,9e5c0aa8fea0b95101919e8381480c75,35700,sete lagoas,MG
120c8df146de37740fbd8d7dee9c0137,889fc057c77157659bdef1206d47d08c,40335,salvador,BA
dfe5364df5b644ca5f0ff6f5e6c09c1d,c0f1d2f878abf2e47ad002ae3e632831,97060,santa maria,RS
7977e97aa9af9c0a1263673131d5f3f1,902b01ca99398187801c193d7393f55b,37925,piumhii,MG
b1077797856914c6ee3a4f54cef66eb1,a93a36ca041983ea058179dfb0eb0275,72542,brasilia,DF
e0ffea788064ae59ed7b2e072a791e45,c23fffae692167e9e9c6991ae60d4607,14024,ribeirao preto,SP
1bc55889f6b8a448cf16835c16602f1e,0bf92cab326cfcd948707d207eecb4ef,32242,contagem,MG
5176b354a363c7c6884ea58c62884608,1b4a777f2e6f3f24c024c533ea46418f,02615,sao paulo,SP
0b0021fc48717a02bcbd22404ed2f1f3,688f41aa35d278c66448d8c443304f51,02636,sao paulo,SP
0fa8638e84cf1aaf8b3242a2e81d8524,252dce9656e60e54afc24a4a5722d66a,05186,sao paulo,SP
99756ae345fb335776682e868965182b,5510d1cb4dd50789f97bcb2a57bc8380,60192,fortaleza,CE
4ee4f7acadaf22f8026a077bd1220bfe,b1c936c1a71a46cf4b840a9851486d86,18600,botucatu,SP
8070f9a17d6620a36be583fd7905e8ac,2e2c9743fb85ab612200aec91abd2844,34004,nova lima,MG
e02c67c745a0ed9e6b0a907408503e2e,13139131c06ef5dd80e4760e2152766a,38600,paracatu,MG
1fff5bd495b4e1ccb35d4a2b51520803,dac056a3c0afdd113e5cfa5698f561e7,89254,jaragua do sul,SC
c1f352ccd2d031ce7548940f091677bb,b9b186f596e27aa2e6cf14037b9e5781,04424,sao paulo,SP
fed9258e995bc38766aea4fcdead8676,58f20748b5ef303f21ad24e74b8eaa42,72871,valparaiso de goias,GO
9674e05d82c3b6ee52c8c9800b3f5a1d,1431b66e9a1a258f8e724e885869c17b,32040,contagem,MG
84caf560da4490d5fa39fa676442304f,20ba2d4380b84306d894aec13ef08bc7,14740,viradouro,SP
3ce1824f3f66f5ba84c91f3512d75578,4a6ef79f80627d4b52b30c78cd12e051,04140,sao paulo,SP
dc4ecabc2c2df5b8ac9e3d290fcf2ec3,d9587b036e319f877a0ca691026d842e,19700,paraguacu paulista,SP
7675279aa67fc4800dd667d60cc92713,5f38fc28c0140eb079218c6dd457ad70,25645,petropolis,RJ
ef358fa041f1f7f202083690ddef54cc,3bd0646f25efe3b9156b22cde6f3c356,78020,cuiaba,MT
1de8615754a9427f8bc52efdd114bec5,02e6a8a86c74efabd650f01e0c460a1d,01240,sao paulo,SP
dddbc5dcade50db78e88c37648792c3e,6a950f43b0758a8e141079d3fdc5e1fd,28610,nova friburgo,RJ
44ca75eb640f2ccb4e03b3d930b88846,a27aeb2d1cb3032faff8766ab9c55dba,17051,bauru,SP
84c705277cb95c7f347ada3ce5f1bbd9,b3e3ec0845892505e3d124a978cebf10,95320,nova prata,RS
d26415dbe622ef8eaf44c3c6e92ce1a7,e59d98970fee89f123d04e23a357d371,22775,rio de janeiro,RJ
7236ccefd5966e8c04b55d723fbd0ad6,49ac040b94e6fdeddec885770be15029,13088,campinas,SP
61a66024d2f81147f7fbbd78e58c1334,a50579d4642d6e931bdbecd9ec631108,06695,itapevi,SP
b74cd76f4d7ad4dec2b3132d50590d3b,9ea3a24352e23651b8da4c8e2cd4c919,05036,sao paulo,SP
8391bb7cbeb9fc4ca38ba13af0673ca6,20d04d39de790365a44cf0e3a0996279,05525,sao paulo,SP
31e34659933a639fd1d656924e76cd35,cf311a979b769e3656f1d9e2eafda820,36900,manhuacu,MG
7af79c8f9ecbb3aa777e5688430cc480,77fa3678811c2abc56902a24273a4dbd,74690,goiania,GO
c4454e990aa89df90b0a773b81e20ea6,7fcb03dde08e9a0a291c872ff691d57d,21910,rio de janeiro,RJ
9286639c1e08a7be041e38c68d2439e4,878d1683076172a5b7ffc7126ba99acd,35010,governador valadares,MG
977275bd3cd425aa9926a3388658f485,e20247a9f1cdb71d4415f2a0903212f9,55030,caruaru,PE
2ae960d0b2a92913f76520f59d0749b4,70b1b3192204865d74286c5c85196102,28605,nova friburgo,RJ
21caa667b0f79c15b879b304f8f25e9c,4c98f17933ed33ed598bd7b3b904e8f0,04547,sao paulo,SP
66526956e5bfc707bff7039c8dee6097,98e4ee1f6e5b08ad5ab5fbfa99206b74,61605,caucaia,CE
4c91ce619e6d67e9e83e309deb703ef5,a877b4559ae51ae128a204d49e70d7c8,11075,santos,SP
3af46ebb3600804c782615cd897db0db,8cd6e198e22093b0bfcd95e3e67cb77f,66833,belem,PA
5584b1ace8b18cc156ce51b989fd2958,b525e356a742ac8d016275a217de225b,83206,paranagua,PR
95fdcb8a9d716e55958805e90e5646cf,08189e909aa7bfc3a5f45b12da63c847,06900,embuguacu,SP
b2205c5c3126e91dee627de5e09e89e6,7e5b7e742837d14fb190b392122d80c6,82510,curitiba,PR
6ea953662a102edcfd950a7c44231513,bc7db4e1efe5ea534503f41ee8287916,09831,sao bernardo do campo,SP
2872aab8519bd813ff38a8196977369c,0a330eeeee86fe56f383e11837e7df05,12232,sao jose dos campos,SP
6c4595ae9091ec95248b0ee5e91b478d,869be6f00b4c49e72f9a1e2033baa9f0,29785,vila valerio,ES
a78a3b844bcdc775fcea2bc88b41f787,8bd8969a5be073bb5910e5e6f2b261cf,29112,vila velha,ES
d6aeebaa342ead97cc1b16e47d59b867,2b1bccb3468960cd5c9e613bb3b79d7b,88220,itapema,SC
88f6fc71994589a43aa54a32115c7c97,564f89ca1f5371992bf1fb87a0331ac3,17800,adamantina,SP
76845da09dd4d1a8d9a81965c6cb84ab,79d0d6806f7dc4d99fb23e69427a9581,13660,porto ferreira,SP
83669924eef714e9bb9d979ceb69430b,47536cd28cca4c60e0a137015f51eced,86080,londrina,PR
1c5a586356edd21e05e3054757b834a4,fc0df3222950bac40998531054db630a,23900,angra dos reis,RJ
369476ab6e09d8c6c1a3d59a662f607a,0e720d86277d573d1f63b61447f09d69,13830,santo antonio de posse,SP
1d17a1a799c8c9c248c1816d48b5a689,433dd4253bb5e9eae16387ac1b5818f4,16440,sabino,SP
073148eec23ea309392759e3e9943d4d,82fa3ba1037d792628f782e2811d76d2,23088,rio de janeiro,RJ
9e4072d0ce7938bb2414801f9b12f511,0305a6e7bb9bc4634c8bc9f134da0a36,33935,ribeirao das neves,MG
5a0ce17620554f641a8113fc965194c5,d385d86ff15a721b213924f5f6b8316f,39150,serro,MG
98eae6798cbe981fdb74e8dcc74fb38b,9c7f3979de74e592fece73cff0b2f3e4,04359,sao paulo,SP
03cc0d8c8f25cd1e7134599ffadc585c,8c2663e10d731208f3e5b3cdf6737638,04674,sao paulo,SP
8438a6d829c672615ad8ae27f16d586c,7288bc3bc7d492c25d872ceec73be478,28230,sao francisco de itabapoana,RJ
9694eb57fcab7bd8fbbf7a174c9c0913,d5a1fe6e2423a6bed0629ed1e6ede746,20210,rio de janeiro,RJ
c9b7848f3a59efb83e4b34507faa7c63,8997e8dac4a5c920e4102579ac0633bf,12284,cacapava,SP
ba5596aeedc9f98c563b28d099f01d3c,20752f731789b90285aa5bc78c6b8ade,07173,guarulhos,SP
b51593916b4b8e0d6f66f2ae24f2673d,0c9aeda10a71f369396d0c04dce13a64,65077,sao luis,MA
41c7af148a3efb419a9b6da38a9790f4,23339103d82a054f9729b0554ce22e8c,17690,bastos,SP
d1d326edcb5fc3e9aadd6e86b7a57910,cad6e6cc5d7a8620efda1f8310fba9d1,02435,sao paulo,SP
449661f48027faecbed83ae63b438743,3a2681b8e4c9f2171aaade5d578f2cb7,05784,sao paulo,SP
e7d6719126634a58d3dd17ffd14311fa,839d684562d990a00a7d52eb93b3c02f,65292,boa vista do gurupi,MA
0546c71e7b8f6ea44bc1324beefa72ea,7aa39b5004216556ea3013c7ae23ba40,21853,rio de janeiro,RJ
37b1bdc19b2c6a072058169f085d344c,2112a0394549033611b13d8056a1698f,22631,rio de janeiro,RJ
bb8d51f8ac80fa7cfa96dbe23914a31a,72a1dace457b5b4565b174be16891f09,26660,sacra familia do tingua,RJ
7bad53b812883912c72e7d9969efcdb7,6b79b3b1325f8f526302133cdcd3c0a0,27933,macae,RJ
cdd95abd40476a4f5f391bbf0edb3735,fd095bb7ea8bf82fde1a1c1006d4774c,27331,barra mansa,RJ
d2b619b5ce9569c69e4ffeacd301361f,743ae4a42b4f1db2c3ecd797392ef962,18030,sorocaba,SP
a436fc79974949f91d114d0770eb839a,9760dfb3060d53b5dcdd35b0beff051e,29310,cachoeiro de itapemirim,ES
c0078a50a61a1fcaf1f3d7d3fca61230,c4ddab9482e8e41c107f7985f702ced6,41830,salvador,BA
ad4a181dcbfd84ad41fbba776d1ea5f1,4e42ee43113fafb0b82dc5d930cf7433,09112,santo andre,SP
9a8448971700f88cd9be5838b9ead071,bb656eab01a34ac497457c5a92f5bd07,18285,cesario lange,SP
c8890cf7bf6ca9d0bb40a2d4ec4a8ace,edba94ccdd8c021e5a58db8374847a5b,68638,rondon do para,PA
6d7c9077051d631aa0e2181600e7a0ca,46b931768b02f0e14a46765b075ce7f2,30855,belo horizonte,MG
207f4a72a8df4f0b8398a832479ba32e,8a1f9d99f0ebf5b3d099aaf0cb25a908,76450,minacu,GO
e3dc903c745deeb6a71693af97133ab5,62433d3d7e99d6e45157e08c491f3006,66040,belem,PA
18a11e85ef79b85255bd338e204b10e3,d340ab58a3123cfb267c30954eb377b5,03690,sao paulo,SP
2fe8e52fd791b40d67606f946c3a88ae,496dbf79054fe5df6cc601ae1196ae95,41260,salvador,BA
899cdc1395d9d42d165d8935d7bbc7f6,0d9cbe0da184f50bdffd9274588b7a9d,28360,bom jesus do itabapoana,RJ
bd4c91149540cc1420e2bdead839f3cc,d90ad5d193792bb1ea740bd2168f2414,41150,salvador,BA
f1f24f1979b19c75294283e4681ae7b6,9f6a09ecbf082616ed3c6afd1460f6b5,22790,rio de janeiro,RJ
0e64243e3c9e75223f747566587f40dd,682ccf21d70f2c2e037c35adc2888109,93490,novo hamburgo,RS
7b70735604ad64fa82a7dd141ccfc50c,d395a920eacc1257fe019816ed3757d3,14706,bebedouro,SP
9b665c863801afc3a66ce320339a82d2,54a8f1e05feabbfc6015e34272097c2d,04230,sao paulo,SP
1543031602e4e5435036f20a7dcd37a7,ca12da7d856692d5cf4960c5edd99756,21710,rio de janeiro,RJ
2130df9aff38b3fa676dd237235f55db,02a9fc337956564657d9fa17d41af27f,25956,teresopolis,RJ
27d17a6fd27ee999a02cd9b9d04c0ee8,972181580a78cb0d90f4286d5a92e5eb,01317,sao paulo,SP
cf3683cc93783df9d38bc06a1923dc0c,f463b2fd96abeb9e915427450a802f8d,12215,sao jose dos campos,SP
eb8beee7ae07455b88c132c551535788,e8b5c3a5a7e536414651f701f4df7557,38408,uberlandia,MG
37c4bbb8a4a1e07eb66ac61ed57d5f8b,6380e6f0cf7cc99c828d354d9bf840e5,26700,mendes,RJ
9820c89554ca090925273be4b3cdc9eb,c516ab5d3734828829370782add9a630,04856,sao paulo,SP
e939c8ca483409e35988309791b530fb,6bc6d39922cecee68fc9cab4f5bfeca8,14095,ribeirao preto,SP
228c59498b2c59fbb8da02a05fa8d24a,27259fad9054fce994a70f1d117bc402,56470,jatoba,PE
b90f1af77dd345d61cf6a9c542e21811,b671ab29d777b926df2888d2f56bc1dd,12580,roseira,SP
4e3b47ade5b3a124173339aaab33b05a,74f81bf81b116914d1eda70ad6d6329d,35931,joao monlevade,MG
cd4bdf5e378910a9e4954796a519dfdc,c8ec36160dbdb80f55d3e944d2d3240b,80060,curitiba,PR
d29d92e86e87e8732c9558570df752ca,2ca27ef6f20adeabb3c9c3e43e7ad17b,04855,sao paulo,SP
9ea4e3a29c656b354817641675db4448,11f37a4c76959a071e5a84e2d3c7e365,07130,guarulhos,SP
13e8322a6c779a53d2e57f269f720691,fb92f4e7893526f1a0f301123f9d1a64,22410,rio de janeiro,RJ
517e52d7ed2da8ca45a5d8db2d7d9aca,911f6c3b8b102ce320075dc43a8ada48,87340,mambore,PR
625ebee3bb8680d39f443c840f5afdaf,4935bb1bb7c09b682d4c224503e37861,13058,campinas,SP
d1b1af901bb696f338aaea3d11dde886,0a50874fe3c2ad5fdcef5725dfdc6525,31744,belo horizonte,MG
c6a83d4ee4872883d607d09e428d1eda,a624e99e0b6e7d2fe09452b5fa7517fc,35588,arcos,MG
b0213548b35c4f02bc3770b0fb4469e3,15753d7a63ba3bf904c40226ab3ed61d,02835,sao paulo,SP
956c206c17f5d28cc333d89b80d40bf9,d5a318526b7c38b679d0c9a87421bff6,03666,sao paulo,SP
7fb60bfe0fc82857d599d184dcbb92e5,10c3646245aa186ff64a30496d52b506,35570,formiga,MG
a53162939b980ef55cadd612aecdbed6,6e6c7eab788295b4c4f5879373cc922c,18540,porto feliz,SP
eb767df0326883ff913470b7890acd6b,787e5aa70402379d3a5a8176095d9990,39660,turmalina,MG
e3594043f88c95220d9cccb2e97708fc,ac86713c0615ab098f86fd13d57bd83a,39540,sao joao do paraiso,MG
e4b73f0c9ebdea67a8300aaad25ff939,06e745bbbf3c1a18558ced1547ea819a,36235,santa rita do ibitipoca,MG
0e690432c515db8755f64ec9bc8f28f1,1b598da394e55f9e7aa54610ccefe5fe,32425,ibirite,MG
1e7129f570fe1d1ce3a8beb6aeda1bf3,d9255f0084fc7d4f159afb32f92dbbf9,18900,santa cruz do rio pardo,SP
3661cbc69cc73b275677f372072b3ae0,b593721c0e80c230e6080956a947a042,94185,gravatai,RS
64be2340e952f10ca10afdc59a83d754,66026cfe6ed4aeae90c27f9e1ef2e857,05758,sao paulo,SP
08d19de4f7caa5e58b233fa6b9f4d3a8,4532ac5f2f4f8c943a41d1ba00bd6c6d,74310,goiania,GO
cfb455fa4b4d00203442d49931524e8f,fc3fde3000c6c4fdbc5507265441f4f2,12945,atibaia,SP
17bf9cb64d60724e449971a027dba7c8,dbe33e4f5169e4a85d89ec5a1c5191d8,05273,sao paulo,SP
e8acc4b86f8f111bcea1c218a5c9bb8d,ed178f7c0cb55cc84cce6df0dbcc6904,30350,belo horizonte,MG
2a03419803b591a0c0f37ca997c84875,2abafbfa7385c2386184f1fc5842463c,32900,igarape,MG
4f9e473da3d7122babdf130f1edd1c5b,9843b2d14ebdb36bf2bdfae8b6481625,36773,cataguases,MG
57dfb131ecfc38c01347694e99e876c7,8c181b6e3146284df75b054b15e3b17e,05451,sao paulo,SP
1481cf5f02418d2ba16f2ded358c1c2c,d59540b8abcb7fda3d3006f0c824f393,35485,rio manso,MG
5df03f4f656f9660622fec4e725a599a,51966fd6328b1e4c5fed16ed597ad96d,56320,petrolina,PE
0d380cd86105a9cb8abf440e29132168,671b97e69e72a66b0be36e82406fc42a,09951,diadema,SP
5b7c81fc95d9bbf5014919a329e55980,42419b1b7227be3fba19cfb3f7b16649,75523,itumbiara,GO
a4cc880564ad5a16d186f1b9e65fb61a,d1fc384efdb06155d019860f302d40f1,05462,sao paulo,SP
648e9b8478021e84252b8930c9d93a64,6a913dc70e433a0d8ef218e93f6e3395,91350,porto alegre,RS
7006f2f909391185c9e7f7a504042d4e,6b97ccd3953e4d28f91641bf60e279bb,17027,bauru,SP
e282126399eecb8506f61840a0d65c15,fe171b73cfaddd2f6f9645121662da32,18025,sorocaba,SP
be89c1031df2d31cf565eac6c699bf64,9070542e9f555b696dbaf24eb656fc4e,89063,blumenau,SC
b1025fe116e2906edeb529c659bac499,dad734f5dab8c6886e88a58e1148c7ea,30140,belo horizonte,MG
0c851ae2a8765037fce6c6482ce93c8b,9ebed8d67f69d67295c405cce49e6fa4,69089,manaus,AM
8f8e22820cc1eb5b2a66ace8d1c2033c,cbb3f1c2c7fcb5ba76bb3ea3b046f232,29950,jaguare,ES
d011b185f979210e275fec153f3245be,1e69a7ade061300184ff903107daa599,52211,recife,PE
85d5d470017e7092de13058492ce9507,f56e1b8fbf64993bf84f7ca5a33a1864,36570,vicosa,MG
c29d003e165817ef52daa830952c2ded,91d0504cf52d3f76b154c42d78979f39,37505,itajuba,MG
a6889c3ee5e603ff3fe0a580721e2a97,7a4591dcf645dd250996956667f6b160,95020,caxias do sul,RS
